3377927	谁教了你说话？	3377928	Who taught you to speak?
3377929	请给我钱。	3377930	Please give me money.
2977822	请再说一遍。	3377932	Please repeat.
3377933	如果我有很多钱，我就要买一辆新车 。	3377934	If I have a lot of money, I'll buy a new car.
3377935	蛇年开始了。	3377936	The year of the snake has begun.
3377938	老师应该对学生非常耐心。	3377939	The teacher should be very patient with her students.
333730	没关系。	413756	It's OK.
3377942	绝大多数芬兰人对中国人非常友好。	3377943	Most of the Finnish people are very friendly to Chinese people.
3377944	篮子里有很多鸡蛋。	3377945	There are a lot of eggs in the basket.
3377946	笔在桌子上。	897514	The pen is on the table.
3377949	现在几点了？	428402	What time is it?
3377951	牙医对病人很客气。	3377952	The dentist is very polite to the patient.
3377983	请问，你在做什么？	3377984	Excuse me, what are you doing?
3377985	请问，图书馆在哪儿？	3377986	Excuse me, where is the library?
3377988	是真的吗？	378827	Is it true?
3377990	昨天我卖了两本书。	3377991	Yesterday I sold two books.
3377992	昨天你滑雪了吗？	3377993	Did you ski yesterday?
3377994	春节快乐！	3377995	Merry Spring Festival!
3377996	房顶上有很多雪。	3377997	There is a lot of snow on the roof.
3377998	我也教他们英语。	3377999	I also teach English to them.
3378001	我觉得这是蓝色。	3378002	I think this is blue.
3378003	我觉得她很勇敢。	3378004	I think she is very brave.
3378005	我觉得你发烧了。	2361737	I think you have a fever.
3378007	我觉得他不在家。	3378008	I think he is not home.
3378009	我给你买了个礼物。	3378010	I buy you a present.
399997	我结婚了。	488178	I am married.
3378013	我认识汉字。	3378014	I know the Chinese characters.
3378015	我知道。	319990	I know.
3378017	我的父母都是音乐家。	3378018	Both my parents are musicians.
3378019	我的妹妹是老师。	3378020	My sister is a teacher.
3378021	我的专业是宗教学。	3378022	My major is comparative religion.
3378023	我没有结婚。	3378024	I am not married.
3378025	我经常喝茶。	3378026	I often drink tea.
3378027	我教你说英语。	3378028	I teach you to speak English.
924590	我很高兴。	436371	I am happy.
3378033	我有钱，我胖而且我快乐。	3378034	I am rich, fat and happy.
3378035	我对电影感兴趣。	3378036	I am interested in movies.
3378037	我对书感兴趣。	3378038	I am interested in books.
3378039	我对中国宗教感兴趣。	3378040	I am interested in Chinese religion.
3378041	我姓凌。	3378042	My surname is Ling.
3378082	我坐飞机去意大利。	3378083	I'm flying to Italy.
3378086	我喜欢蓝色。	2245933	I like blue.
3378088	我在图尔库大学文化系学习宗教比较学。	3378089	I study comparative religion in the arts faculty of the University of Turku.
3378091	我吃苹果了。	3378092	I ate apples.
3378093	我吃一片面包。	3378094	I eat a slice of bread.
3378095	我吃了那个苹果。	3378096	I ate that apple.
3378097	我去上大学。	3378098	I go to university.
3378099	我卖两朵花。	3378100	I sell two flowers.
3378101	我卖花。	3378102	I sell flowers.
3378103	我们的教室非常小。	3378104	Our classroom is very small.
3378105	我们班至少有三十个学生。	3378106	There are at least thirty students in our class.
3378107	我们班有二十多个学生。	3378108	Our class has more than twenty students.
3378109	我们班有十多个学生。	3378110	Our class has more than ten students.
3378111	我们在学校里。	3378112	We are in school.
3378113	我们教你说英语。	3378114	We teach you to speak English.
3378115	我们在芬兰。	3378116	We are in Finland.
3378117	我们写汉字也非常好。	3378118	We also write Chinese characters very well.
3378119	我们一起工作。	1893672	We work together.
3378121	我们一起去学校。	2545085	We go to school together.
3378123	我买的花。	3378124	I buy flowers.
3378125	我买了两朵漂亮的花。	3378126	I buy two pretty flowers.
3378127	我也在这里。	3378128	I am also here.
3378129	我也喝茶。	3378130	I drink tea, too.
3378131	我也喝两杯茶。	3378132	I also drink two cups of tea.
3378133	我不高兴。	3378134	I am not happy.
10	我不知道。	3378136	I do not know.
3378137	我不太有钱、不太胖，也不太快乐。	3378138	I am not too rich, too fat or too happy.
3378139	我对运动不感兴趣。	3378140	I am not interested in sports.
3378141	我不忙。	3378142	I am not busy.
3378143	我不富有，不胖也不快乐。	3378144	I am not rich, fat or happy.
3378145	我有钱。	1502828	I have money.
3378147	您也教她英语吗？	3378148	You also teach her English?
3378149	您的电脑密码是多少？	3378150	What is the password to your computer?
3378151	您的手机号码是多少？	687372	What is your phone number?
3378153	您父母多大岁数了？	3446745	How old are your parents?
3378154	很多芬兰人对文化感兴趣。	3378155	Many Finns are interested in culture.
3378156	对不起，我来晚了。	277376	I'm sorry I'm late.
472304	对不起。	3378159	Sorry.
3378160	它说话。	3378161	It speaks.
3378162	它没有教她说话。	3378163	It did not teach her to speak.
3378164	她进来。	3378165	She comes in.
3378166	她非常了解汉字。	3378167	She knows the Chinese characters very well.
3378168	她生病了。	3378169	She is sick.
3378171	图尔库大学有多少位教授？	3378172	How many professors are there at the University of Turku?
3378173	哪本书是你的？	37928	Which book is yours?
3378175	这些汉字对我们来说不太难。	3378176	These Chinese characters are not too difficult for us.
3378177	去年我有五辆汽车。	3378178	Last year I had five cars.
3378179	印度位于亚洲。	3378180	India is in Asia.
3378181	別怕！	19170	Don't be afraid.
3378183	你是不是老师？	2894605	Are you a teacher?
3378185	你怎么看待这件事？	3378186	What do you think about this?
3378187	你知道怎么说吗？	3378188	Do you know how to speak?
3378189	你朋友离婚了吗？	3378190	Has your friend divorced?
3378193	你有妹妹吗？	3378194	Have you got a little sister?
3378195	你喝茶了吗？	3378196	Have you drank tea?
3378198	你非常快。	2218483	You're very fast.
3378200	我更快。	3378201	I'm faster.
3378202	你是最快的。	3378203	You are the fastest.
3378204	你是记者吗？	3378205	Are you a reporter?
3378206	你是怎么学会说话的？	3378207	How did you learn to speak?
3378208	你对电脑感兴趣。	3378209	You are interested in computers.
3378212	你是中国人吗？	1098145	Are you Chinese?
3378183	你是不是老师？	3378215	Are you not a teacher?
3378216	你是不是医生？	502228	Are you a doctor?
3378218	你教我们说英语。	3378219	You teach us to speak English.
3378220	你对什么感兴趣？	455290	What are you interested in?
3378223	你怎么学会说话的？	3378207	How did you learn to speak?
3378225	你在哪里学习？	2647290	Where did you study?
3378230	你在回家吗？	2852258	Are you going home?
3378232	你正在回家。	3378233	You are going home.
3378234	你喝茶了吗?	3378235	Did you drink tea?
3378236	你喝茶吗？	3378237	Do you drink tea?
3378238	你喜欢你的职业吗？	3446742	Do you enjoy your vocational field?
3378239	你吃薯片。	3378240	You eat potato chips.
3378241	你正在去我家。	3378242	You are going to my home.
3378243	你做什么工作？	731142	What is your occupation?
3378245	你什么时候去上课？	3378246	When do you go to class?
3378247	你不教我们说英语。	3378248	You do not teach us to speak English.
3378249	他想在中国工作两年。	3378250	He wants to work in China for two years.
3378251	他的老板是个很友好的美国人。	3378252	His boss is friendly, he's American.
3378253	他有一千多本书。	3378254	He has more than a thousand books.
3378255	他是一名日本商人，但他住在芬兰。	3378256	He is a Japanese businessman, but he lives in Finland.
3378257	他总是在线。	3378258	He is always online.
3378259	他常常在家里。	3378260	He is often home.
3378261	他对我很好。	3378262	He is good to me.
3378263	他坐船去瑞典。	3378264	He sails to Sweden.
3378265	他在院子里等我。	3378266	He is waiting for me in the yard.
3378267	他在路上。	3446741	He is on the road.
3378268	他在上网。	3378269	He is on the Internet.
3378270	他在家休息一个小时。	3378271	He rests at home for an hour.
3378272	他在图书馆里。	3378273	He is in the library.
3378274	他汉字写得非常好。	3378275	He writes the Chinese characters very well.
3378276	他休息两天。	3378277	He rests for two days.
3378278	他们在这里。	1561368	They are here.
3378280	他们教我们说话。	3378281	They teach us to speak.
3378282	他们不教他们说英语。	3378283	They do not teach them to speak English.
3378284	他们一起去看电影。	3378285	They go to movies together.
3378286	他也在这里。	3446740	He is also here.
3378287	他上学去了吗？	3378288	Does he go to school?
3378290	你今天有看电视吗？	3378291	Are you watching TV today?
3378292	你什么时候能来我家？	3378293	When can you come to my home?
3378294	电影什么时候开始？	3378295	When did the movie start?
3380491	那个日文词汇没有对应的英文。	44570	That Japanese word has no equivalent in English.
3380492	去美国旅行一次相当于她两年的工资。	67526	A trip to America was equivalent to a two-year salary for her.
3380545	下个月就要进行硕士论文答辩了。	3551084	The defense of the master thesis is just happening next month.
3383262	我可以为你调杯热饮料吗？	25475	Can I fix you a hot drink?
3383343	我要你別和湯姆去波士頓。	2026592	I want you to not go to Boston with Tom.
3383957	思想自由為憲法所保障。	246236	Freedom of thought is guaranteed by the constitution.
3389682	请跟我来，跟我们来！	3389679	Come with me, come with us!
3389693	等一下… 我觉得你应该跟他们一起去。	3389688	Wait a minute… I think you should go with them.
3389724	我想要和你一起去	28972	I want to go with you.
3389730	跟他们一起去！	3389728	Go with them!
3389748	你不能跟我们一起去。	3389735	You can't come with us.
3389751	因为你真的很臭，这就是为什么。	3389749	Because you smell bad, that's why.
3394049	我每天喝1.7升水。	3394048	I drink 1.7 liters of water each day.
3399125	Tom過去喝很多酒。	1141061	Tom used to drink like a fish.
3399432	我们睡过头了。	2107667	We overslept.
3407141	所谓的＂男性特色教育学＂根本就不存在。	3407099	There is no "masculine" way of learning.
3416059	請整理床鋪。	33956	Please make the bed.
3430839	妈妈在厨房里围着围裙。	3450348	Mother is in the kitchen wearing an apron.
3430896	他突然變得非常開心。	784747	He suddenly became very happy.
3430898	她变得高兴起来。	313588	She became happy.
3432643	我不玩网络游戏。	3450345	I don't play internet games.
3437281	它现在起作用了。	3437184	It works now.
3437289	她迫切地需要钱。	3436813	She needed money desperately.
3437298	哲学家苏格拉底在监狱里和他的朋友们讨论死亡。	3436812	The philosopher Socrates discussed death with his friends in prison.
3459575	我一直都擅長英文。	253128	I was always good at English.
3459580	我的英文一直都不錯。	253128	I was always good at English.
3460001	蘋果被當作甜點。	39479	Apples were served as the dessert.
3460341	蘋果被用來當作甜點。	39479	Apples were served as the dessert.
3463818	我不喜欢他。	354256	I don't like him.
3466804	熊猫是一种很美的动物。	680203	Pandas are beautiful animals.
3466806	熊猫是很美的一种动物。	680203	Pandas are beautiful animals.
3467915	我只亲过她一次。	3467913	I only kissed her once.
3467918	让我看看它是什么样的。	3467908	Let me see what it looks like.
3467919	我已经变了。我不再是原来的那个我了。	3467863	I've changed. I'm not the same man I used to be.
3467920	有他在身边我感觉很自在。	3467802	I feel at ease around him.
3467921	告诉他我在路上。	3467785	Tell him I'm on my way.
3467922	告诉她我在路上。	3467784	Tell her I'm on my way.
3467923	有汤姆在身边我感觉很自在。	3467803	I feel at ease around Tom.
3467924	我今天有个面试。	3467826	I have an audition today.
3467925	对他撒谎我感觉很糟。	3467820	I feel bad about lying to him.
3467926	你有个朋友叫汤姆吗？	3467813	Do you have a friend named Tom?
3467927	我们明天能见面吗？	3467762	Can we meet tomorrow?
3467928	看着路。	3467757	Watch the road.
3467929	她喜欢这件新裙子。	3467760	She liked the new dress.
3468057	没有水，没有生物能够存活。	3468021	Without water, no creature could live.
3468058	如果我是你，我就忽略它。	3468019	If I were you, I would ignore it.
3468059	她真的需要你的帮助。	3468010	She really needs your help.
3468060	我想你是唯一一个需要帮助的人。	3467934	I think you're the only one who needs help.
3468061	我肯定汤姆会做得很好。	3467916	I'm sure that Tom will do very well.
3468062	我肯定玛丽会做得很好。	3467917	I'm sure that Mary will do very well.
3468064	他母亲的离世带给他悲伤和遗憾。	3467948	The loss of his mother brought him sorrow and regret.
3468066	我一整周都不能去学校了。	3467809	I couldn't go to school for a whole week.
3468778	對不起，我沒有守承諾。	1103237	I'm sorry I didn't keep my promise.
3470101	指南针指向北边。	681573	The compass points to the north.
3470139	那個詞源於希臘。	703054	That word is of Greek origin.
3470141	指南针的指针指向北边。	264383	Compass needles point to the north.
3470350	那個字源於希臘。	703054	That word is of Greek origin.
3472407	我有點累。	258671	I'm a little tired.
3472409	他說：「我們休息一下。」	299594	He said, "Let's take a short rest."
3474608	照片是專業攝影師拍的，所以不會有問題。	1902379	The photos are taken by a pro, so they'll turn out well.
3475951	重新來過吧。	2111522	Start over.
3476975	你能不能给我打折？	31283	Can you give me a discount?
3476978	你可以给我折扣吗?	31283	Can you give me a discount?
3476980	你能给我折扣吗?	31283	Can you give me a discount?
3477025	房子裏放滿了五顏六色的藝術品。	681595	The house was full of colorful art objects.
3477027	我完全沒有胃口。	256402	I can't bring myself to eat anything.
3477028	我聽不到你在說甚麼。	1096485	I can't hear what you're saying.
3477030	我不知道該怎麼形容。	1096484	I can't really describe it.
3478397	这是你的菜单。	435098	Here is your menu.
3478420	我不挑剔。	3330510	I'm not fussy.
3478431	如果他问我们的话，我们就会帮他的忙。	30669	We will help him if he asks us.
3478433	告诉我这个有什么意思。	3200030	Tell me what this means.
3478461	Tom看起来一百岁。	3474951	Tom looks about a hundred years old.
3479877	他的鼻子上长了一个小疙瘩。	3621235	On his nose grew a small pimple.
3483153	中国有56个民族。	3486670	There are 56 ethnic groups in China.
3485499	她十七岁了。	310075	She is aged seventeen.
3485499	她十七岁了。	2765315	She's seventeen.
3485499	她十七岁了。	2765316	She's seventeen years old.
3487188	男孩把他的名字刻在树上。	657396	The boy carved his name into the tree.
3487190	他用一块木头刻出一尊佛像。	1415006	He carved a Buddha statue from wood.
3493120	这本书非常酷。	2630491	This book is so cool.
3493146	我常常在这个地方。	2674372	I'm often here.
3493178	这儿有没有比较安静的地方我可以学习的？	3493180	Is there a quiet corner in here where I can study?
3493405	戴上你的安全帽。	2869911	Go get your helmet.
3493409	孩子们正在花园里摘花。	246075	The kids are picking flowers in the garden.
3493410	她看起来是年轻的，但实际上她四十多岁了。	1513745	She looks young, but she's actually over forty.
3498635	"来杯茶怎样?" "嗯，好的。"	2493192	"Would you like some tea?" "Yes, please."
3499674	「他會來嗎？」「我看不會了。」	479306	"Will he come?" "No, I don't think so."
3500938	這場戰爭死了數以百萬計的軍人。	2915066	Thousands upon thousands of soldiers died in the war.
3500946	他把座位讓給了老人。	2920823	He gave his seat to the old man.
3500952	他學了三個月才學會了騎自行車。	283792	It took him three months to learn to ride a bicycle.
3500964	我看了一本書。	2651095	I read a book.
3500966	我看了他的書。	2920854	I read his book.
3500967	數以百萬計的軍人戰死沙場。	2915066	Thousands upon thousands of soldiers died in the war.
3500969	這些藥是給我父親買的。	2911690	I bought these medications for my father.
3516204	你的作业，做完了没有？	69223	Have you done your homework?
3516206	你刷过牙没有？	3452102	Have you brushed your teeth?
3516392	你今晚能不能到我家来？	3387481	Can you come over to my house tonight?
3516407	隔壁的男孩常常晚回家。	325937	The boy who lives next door often comes home late.
3516408	住在隔壁的男孩常常很晚回来。	325937	The boy who lives next door often comes home late.
3521163	沒有水你無法活	854394	Without water, you could not live.
3521456	我们在学习中文。	555191	We're learning Chinese.
3521505	我是英國人.	3521508	I am British.
3521512	你會說英文嗎？	26170	Can you speak English?
3523955	他说的话不合情理。	1481674	What he says is total nonsense.
3523959	他说的话全不可信。	286027	There isn't a grain of truth in what he says.
3523960	他说的没有一句实话。	286027	There isn't a grain of truth in what he says.
3524043	她儿子在车祸中丧生。	309540	Her son was killed in the accident.
3524045	他死於战争。	300685	He was killed in the war.
3526043	這次是真心話。	3303915	This time, I really mean it.
3526049	两个人都爱上了同一个女的。	3070050	They both fell in love with the same woman.
3526081	我是汤姆的老婆。	2235801	I'm Tom's wife.
3526278	我奶奶年轻的时候身材很苗条，现在年纪大了就发福了。	3526279	When my grandmother was young, her body was very slim. Now in her old age she's grown plump.
3526280	今天妈妈生日，我订了一个蛋糕。	3526281	Today is mom's birthday. I ordered a cake.
3526282	下个月开始我不订报纸了。	3526283	Starting next month, I'm not subscribing to a newspaper.
3526284	我在这家餐厅订了位子。	3526285	I booked a seat at this restaurant.
3526286	通过网络，我们可以结交很多朋友。	3526287	Through the Internet, we can make many friends.
3526288	通过他的介绍，我来到这里工作。	3526289	I came to work here though his introduction.
3526290	通过这次比赛，我意识到自己的不足。	3526291	Through this match, I realized my inadequacies.
3534637	秋季将有新节目在电视上出现。	3534638	New programmes will appear in the fall on television.
3534639	今天电视有什么好节目？	3534640	Are there any good programs on TV today?
3534641	节目已经完了。	3534642	The programme is over.
3534643	凭着节俭，她设法以自己微薄的薪水生活。	3534644	By frugality she managed to get along on her small salary.
3534645	你喜欢牛奶还是咖啡?	3534646	Would you prefer milk or coffee?
3534648	你喜欢昨晚的演出吧？	3534649	Did you enjoy the performance last night?
3534651	他听到这个消息非常喜欢。	3534652	He became very elated at the news.
3537562	公司从下个月开始推行新的管理制度。	3537563	The company is starting to implement the new management system from next month.
3537565	“单独二胎”政策已经在上海实施，将来可能会在全国推行。	3537568	The “One Only Child Parent for Two Children” policy is already in effect in Shanghai. In the future, it's possible that it will be implemented throughout China.
3537570	推行普通话，是中国的国策。	3537571	Promoting Mandarin Chinese is China's national plan.
3537572	为了缓解就业压力，国家已经制定了一系列相关政策。	3537574	In order to alleviate employment pressures, the nation has established a series of relevant policies.
3537575	这种药可以暂时缓解身体的疼痛，你需要的话就拿去吧。	3537576	This kind of medicine can temporarily alleviate pain. If you need it, just take it.
3537577	他的幽默巧妙地缓解了晚餐时尴尬的气氛，让我松了一口气。	3537578	His humor charmingly eased the embarrassing atmosphere at dinner time and made me breathe a sigh of relief.
3537579	人生总有太多遗憾，不可能做到事事完美。	3537580	There are many regrets in a person's life. It's not possible to do everything well.
3537581	我很遗憾每次离开的时候，都没有好好地道别。	3537582	Every time I leave, I'm of full the regret that I haven't fully said goodbye.
3537583	令人遗憾的是，他并没有在决赛发挥他的最佳水平。	3537584	The regrettable thing is that he didn't even play at his highest level in the finals.
3537585	凡事要尽力而为，更要量力而行。	3537586	One needs to do their best in all things, and more importantly work within their abilities.
3537587	不能过度运动，要量力而行，否则反而对身体造成负面影响。	3537588	One can't go beyond one's limits with exercising and stay within the bounds of what one can do. Otherwise, it can have negative effects on the body.
3537589	买房要量力而行，但也要把握时机。	3537590	One needs to buy a house that's within one's means, but one also needs to grasp an opportunity.
3537591	这件事情不能心急，要从长计议。	3537592	This thing can't be rushed; it needs long-term planning.
3537593	大家同意先在这里住一晚，行程的事情明天再从长计议。	3537594	Everyone agrees to stay here for the night and make long-term itinerary decisions tomorrow.
3537595	这个计划虽然已经决定实施了，但是具体细节还需要从长计议。	3537596	Although the decision to implement this plan has already been made, the finer points still need to be planned out.
3537618	你往前走，然后往右转，过了红绿灯就到了。	3537619	Go forward, then turn right, go through the traffic light, and you're there.
3537620	他们俩一个往东，一个往西。	3537621	Of the two of them, one heads east and one heads west.
3537622	秋天的时候，燕子会往南飞。	3537624	In the autumn, swallows will fly south.
3537625	他上课的时候一直坐在我的旁边。	3537626	When he's in class, he continuously sits next to me.
3537627	我跟他说话的时候，他一直往旁边看。	3537629	When I was talking with him, he was constantly looking to his side.
3537630	小李旁边的那个人我好像在哪里见过。	3537631	I think I've seen that person next to Xiao Li before.
3537632	真不好意思，让您久等了。	3537633	I'm really sorry to make you wait.
3537636	你的房间真干净。	3537637	Your room is really clean.
3537638	自己可以做的事情，他不喜欢去麻烦别人。	3537639	He does things for himself. He doesn't like to bother other people.
3537640	这个问题很麻烦。	3537641	This problem is really annoying.
3537642	他在工作上遇到了麻烦。	3537643	He encountered difficulties in his work.
3537644	天气真好 ！	3537646	The weather is really great!
3537648	你男朋友真帅！	3537650	Your boyfriend is really handsome.
3537652	你真是个大好人！	3537654	You're really a great person.
3537655	这件衣服真漂亮。	3537656	This piece of clothing is really pretty.
3537658	你这房子真不错！	3537659	Your house is really great!
3537665	一直往前走。	3537666	Keep walking straight ahead.
3537667	飞往北京的飞机就要起飞了。	3537668	The plane bound for Beijing is going to take off soon.
3537669	本次列车开往中山公园。	3537670	This train is bound for Zhongshan Park.
3538027	这种布既便宜又结实。	3622904	This kind of cloth is both cheap and sturdy.
3538029	他还没有把情况了解清楚就急忙发表意见。	3622903	Before understanding the situation clearly, he hastily gave his opinion.
3538031	要努力完成计划。	3622899	We must work hard to complete the project.
3538033	他仍然还在教室里学习。	3622895	He's still here in the classroom studying.
3538037	你既然已经知道了，还问什么？	3622893	If you already know, why are you still asking?
3538039	一个月后，天气就不会像现在这么热了。	3622892	In a month, the weather won't be as hot as it is now.
3538055	他才从图书馆回来。	3622376	He just came back from the library.
3538060	他曾在河内工作过。	3622890	He has worked in Hanoi before.
3539203	现在太晚了。	65909	It's too late now.
3540560	既然你们这么说，那让我再想想。	3622888	Since you all say that, I must think again.
3541776	孩子，你为什么哭呀？说给我听听。	3622295	Child, why are you crying? Tell me.
3541778	他说完就站起来走了。	3622294	When he finished speaking, he stood up and walked away.
3541780	我们应该互相帮助。	3622293	We should help each other.
3544971	他毕业后回到了农村。	3544972	He went back to the village after he graduated.
3544974	这个国家的军事力量很先进。	3544975	The military power of this country is very advanced.
3544980	经济的增长带来了其他的社会问题。	3544981	Economic development has brought other social problems.
3544983	我们调查了他的犯规记录。	3544984	We have investigated his criminal record.
3544987	红十字会不断地给灾区提供食物援助。	3544989	The Red Cross constantly supplies food to the disaster areas.
3544990	他今天有点不开心。	3544992	He is a little bit unhappy today.
3544990	他今天有点不开心。	3551087	He isn't very happy today.
3552515	他们俩彼此心照不宣。	3622292	They have a secret understanding between them.
3552972	我必須去睡了	1714213	I should go to bed.
3554253	世上的罪恶差不多总是由愚昧无知造成的。	3622109	The world's evil almost always comes from ignorance.
3554263	中国也许是世界上唯一一个由政府控制温度的国家。	3622493	China is perhaps the only country in the world where the temperature is controlled by the government.
3554264	吐鲁番实在太热了，连政府也控制不了这里的温度。	3622485	Turpan is indeed very hot. Even the government is unable to control the temperature.
3559272	晚饭后，我总要休息一个小时。	253167	I always rest for an hour after dinner.
3559283	电视台现在正在播放足球赛。	34338	The football game is now on the air.
3559499	现在电视台正在播放足球赛。	34338	The football game is now on the air.
3559502	电视台正在播足球赛。	34338	The football game is now on the air.
3562388	他们正在读一本书。	3622102	They are reading a book.
3565103	他们能不能在最后期限之前完成这项工作?	3565104	Can they finish this before the deadline?
3565105	时间是宝贵的。	3565106	Time is precious.
3565107	你能代替我出席会议吗?	3565108	Can you fill in for me at the meeting?
3565109	已经刮风两天了。	3565110	It has been windy for two days.
3565111	我希望你会喜欢它。	3565112	I hope you will like it.
3565113	我只想说对不起。	3565114	I want to say nothing but sorry.
3565115	她不把我们的警告放在心上。	3565116	She paid no heed to our warnings.
3565117	别忘记关窗户。	3565118	Remember to shut the windows.
3565119	她叠好了被子。	3565120	She folded the quilt.
3565121	我们无法改变过去。	3565122	We cannot change the past.
3565123	他参加了董事会的一些决策会议。	3565124	He sat in on some of the board's policy-making meetings.
3565125	你的衣服是什么颜色的？	3565126	What color is your dress?
3565127	我不知道如何传真。	3565128	I have no idea of how to send a fax.
3567591	云层的构成方式有好几种。	3567592	There are several kinds of cloud formations.
3567594	人体的组织是由细胞构成的。	3567595	Human tissue is made up of cells.
3577756	你喜欢赌博吗?	3390698	Do you like to gamble?
3577761	他们玩脱衣扑克.	1655362	They played strip poker.
3579499	助理裁判向主裁判举旗示意比赛继续。	3579501	The assistant referee held up his flag to show the referee that the ball was still in play.
3579502	菲利普不喜欢客场比赛，他总是容易感到很疲惫。	3579504	Philip hates traveling for away games. He always gets really tired and never plays well.
3579506	守门员用手碰到了球，裁判给了对方一个角球。	3579507	When the goalkeeper touched the ball, the referee awarded the other team a corner kick.
3579508	球员们坐在更衣室里听教练讲话。	3579509	The players sat in the locker room while they listened to their coach speak.
3579510	因为有强大的后卫，英格兰队在世界杯比赛中总是表现良好。	3579511	England always does well in the World Cup matches because of their strong defenders.
3579512	比赛以平局结束，最后比分是二比二。	3579513	The game ended in a draw, and the final score was 2-2.
3579514	在最后一分钟，马塞洛射进一球，将比赛打成平局。	3579515	In the last minute, Marcello scored an equalizing goal.
3579516	他们很幸运比赛进入加时赛，因为他们最终获胜。	3579517	They were lucky the game went into extra time because they ended up winning.
3579518	迈克尔需要在夏天恢复体能。	3579519	Michael needs to get fit over the summer.
3579520	他犯规了，因为他推倒了对方。	3579521	He fouled because he pushed over the other player.
3579522	裁判吹哨两次，向大家宣布已经终场。	3579524	The referee blew his whistle twice to tell everyone it was full-time.
3579525	法国队守门员扑到地上截住了罗纳尔多的射门。	3579526	The goalkeeper for France dived to the ground and saved Ronaldo’s shot.
3579527	球员们跑下场，在中场休息时开了一个会。	3579528	The players ran off the pitch and had a meeting during half-time.
3579529	裁判吹响了口哨，判定他手球。	3579530	The referee blew the whistle and called a hand ball on him.
3579531	罗纳尔多的队友传给他一个高球，他纵身一跳，头球进门。	3579532	Ronaldo’s teammate passed the ball high to him. He jumped up and headed it into the goal.
3579533	很多球队在主场都会踢得更好。	3579534	Most teams perform better when they have a home game.
3579535	你知道什么时候要中线开球吗？	3579536	Do you have any idea what time is kickoff?
3579539	你认为谁会赢得比赛？	3579543	Who do you think is going to win the match?
3579545	梅苏特·厄齐尔是世界上最好的中场之一。	3579546	Mesut Ozil is one of the best midfielders in the world.
3579547	梅西差一点就进球了，但裁判吹哨说他越位。	3579548	Messi was very close to scoring a goal, but the referee blew his whistle to say that he was offside.
3579549	弗兰克·兰帕德传球给贝克汉姆，贝克汉姆射门，球进了！	3579550	Frank Lampard passed the ball to Beckham. Beckham kicked the ball and scored!
3579551	贝尔被犯规了，球队获得了任意球。	3579552	Bale was fouled, and his team was awarded a free kick.
3579553	球迷们安静下来，绷紧神经，观看两支球队的点球大战。	3579554	The fans went silent as they nervously watched the penalty shootout between the two teams.
3579555	球队已经训练了几天，所以这个足球场有些泥泞，不太好用了。	3579556	Because it had been raining for a couple of days, the pitch was muddy and difficult to play on.
3579560	罗纳尔多一脚射门，打进制胜一球。	3579561	Ronaldo shot the ball right into the back of the net to score the winning goal.
3579562	因为下雨了，球场上没有很多观众。	3579563	There weren't many spectators at the game because of the rain.
3579568	球迷们在为自己喜欢的球队欢呼，看台上总是一片热闹的景象。	3579569	There was a lot of excitement in the stands as the fans cheered for their teams.
3579570	里奥· 梅西是世界上最杰出的前锋之一，他是巴塞罗那进球最多的球员。	3579571	Lionel Messi is one of the best strikers in the world. He has scored the most goals ever for Barcelona.
3579572	当亚历克斯·弗格森看到自己的球员劳累时，他总是叫替补上场。	3579573	When Sir Alex Ferguson saw that his players were getting tired, he always substituted them.
3579574	当迈克试图铲球的时候，他用手推了对方球员一把，结果得到了黄牌警告。	3579575	When Mike tried to tackle the other player, he pushed him and he was given a yellow card and a warning.
3579576	杰克快速掷界外球给他的队友。	3579577	Jake quickly threw the ball in to his teammate.
3579578	足球教练站在边线上对自己的队伍喊出指令。	3579579	The manager and coach stood on the touchline shouting out instructions to their team.
3579580	当里奥梅西射门时，球员们筑起一道人墙。	3579581	The players made a wall as Lionel Messi went to shoot.
3579582	贝尔在踢球时需要更加小心，因为他已经得了一次黄牌了。	3579583	Bale needs to be more careful when playing because he’s already been given one yellow card.
3579584	英格兰的守门员因为自己失球过多而被批评。	3579585	England’s goalkeeper was criticized for the amount of goals he conceded.
3579586	马德里竞技遭遇失败后，很明显大家都很生气。	3579587	It was evident that everyone was upset when Atletico Madrid suffered defeat.
3579588	因为在甲级联赛中，所有队伍都很有实力，净胜球差异很小。	3579589	Because all of the teams in the Premier League are really strong, the goal difference is usually small.
3579591	在上一届世界杯上，新西兰在比赛中被墨西哥淘汰。	3579592	In the last World Cup, New Zealand was knocked out of the competition by Mexico.
3579593	皇家马德里在上半场处于领先，但切尔西最终赢得了比赛。	3579594	At the end of the first half Real Madrid were in the lead, but Chelsea won in the end.
3579595	我觉得巴塞罗那和皇家马德里的最终比分将会是二比零。	3579596	I think the final score between Barcelona and Real Madrid will be 2-0.
3579597	我认为，巴西拥有世界上最强大的足球队，他们很有可能在2014年世界杯中获胜。	3579598	I think that Brazil has the strongest football team in the world and they have a good chance of winning the 2014 World Cup.
3579600	裁判根据有利原则，举起手示意继续进攻。	3579601	The referee, according to principle of advantage, raised his hand and motioned for the advance to continue.
3579602	由于训练迟到，杰克的教练决定把他留在替补席。	3579603	Jack’s coach decided to keep him on the bench for being late to training.
